date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2015-01-15,-0.0456,23.0,16.0,46.0,1.0,3.0,4.0,1.0,140.17,138.62,139.95,139.31,1821110.0,42.834,5.0,0.1193
2015-01-16,0.1881,42.0,24.0,88.0,9.0,6.0,2.0,13.0,139.96,138.22,139.04,139.72,1784806.0,44.2801,12.0,0.3179
2015-01-19,-0.0028,15.0,13.0,6.0,1.0,1.0,1.0,,,,,,,,,
2015-01-20,0.0083,24.0,20.0,28.0,3.0,,1.0,2.0,141.27,138.36,140.72,139.38,1836793.0,43.3019,,0.364
2015-01-21,0.0,9.0,7.0,41.0,4.0,,,,139.7,138.38,138.85,139.14,1682887.0,42.5867,7.0,-0.5926
2015-01-22,0.0648,15.0,9.0,45.0,3.0,4.0,1.0,3.0,141.28,138.39,139.5,141.27,1897527.0,50.4142,6.0,0.4408
2015-01-23,0.5556,16.0,6.0,29.0,3.0,2.0,1.0,8.0,142.31,140.87,141.59,142.05,1700402.0,52.9442,3.0,0.1313
2015-01-26,0.2328,9.0,5.0,39.0,,1.0,,4.0,143.05,141.57,141.66,142.905,1483318.0,55.6175,,
2015-01-27,0.0332,27.0,22.0,45.0,2.0,2.0,,4.0,142.8,140.87,142.75,140.99,1786867.0,48.9147,6.0,-0.6525
2015-01-28,0.021,29.0,20.0,33.0,1.0,5.0,1.0,3.0,142.45,139.56,141.6,139.62,2017027.0,44.7589,3.0,-0.4171
2015-01-29,-0.0417,16.0,13.0,37.0,4.0,4.0,3.0,,140.69,138.91,140.16,140.64,1873432.0,48.282,1.0,0.3049
2015-01-30,0.1318,68.0,45.0,134.0,43.0,8.0,,20.0,143.8,141.34,143.09,142.99,5169025.0,55.3477,3.0,0.7882
2015-02-02,0.0034,19.0,17.0,42.0,7.0,2.0,,1.0,146.23,140.13,144.0,146.0,4797524.0,62.4281,,
2015-02-03,0.0108,63.0,50.0,68.0,15.0,2.0,2.0,5.0,153.89,144.77,146.36,153.75,10302858.0,73.9026,6.0,0.8601
2015-02-04,0.0715,216.0,146.0,161.0,25.0,16.0,10.0,42.0,156.85,152.07,152.08,155.92,11006320.0,76.1033,6.0,0.766
2015-02-05,0.1496,130.0,75.0,202.0,31.0,9.0,12.0,32.0,151.1,147.52,149.5,149.09,6986697.0,59.1863,19.0,0.7237
2015-02-06,-0.1956,122.0,70.0,232.0,22.0,29.0,34.0,7.0,149.95,148.16,149.21,148.7,2927362.0,58.3882,11.0,-0.269
2015-02-09,0.0,7.0,6.0,51.0,3.0,9.0,,,149.16,146.82,148.7,147.54,2740244.0,55.9706,,
2015-02-10,0.0359,54.0,37.0,81.0,5.0,1.0,4.0,8.0,148.48,147.0,147.99,148.22,1703408.0,57.0922,5.0,0.3881
2015-02-11,0.0,21.0,19.0,144.0,8.0,2.0,,,148.48,146.55,148.39,147.46,2295846.0,55.3938,2.0,0.6133
2015-02-12,0.0066,72.0,62.0,193.0,12.0,44.0,4.0,6.0,148.39,146.86,148.01,147.76,1712183.0,55.9508,22.0,0.1299
2015-02-13,-0.0684,162.0,106.0,335.0,40.0,23.0,30.0,12.0,148.8,146.94,148.23,147.1,1926835.0,54.343,40.0,-0.3051
2015-02-16,-0.1495,39.0,26.0,23.0,7.0,2.0,11.0,,,,,,,,,0.1694
2015-02-17,0.0367,18.0,15.0,38.0,,,,3.0,147.61,145.66,147.0,147.53,1541495.0,55.2453,2.0,
2015-02-18,-0.023,48.0,35.0,143.0,14.0,3.0,6.0,2.0,147.48,146.53,147.16,147.23,1540979.0,54.437,6.0,-0.7438
2015-02-19,0.0461,35.0,25.0,109.0,4.0,4.0,1.0,6.0,147.51,146.46,146.9,146.665,1273712.0,52.868,12.0,-0.8666
2015-02-20,-0.0259,33.0,25.0,155.0,2.0,11.0,4.0,3.0,147.79,145.9,146.67,147.535,1596460.0,55.0179,13.0,-0.4184
2015-02-23,-0.0144,16.0,13.0,46.0,,,2.0,1.0,148.46,147.03,148.0,148.39,1587309.0,57.0895,2.0,
2015-02-24,0.0062,30.0,24.0,163.0,5.0,2.0,1.0,2.0,149.4,148.0,149.38,148.21,1844184.0,56.4996,5.0,-0.4752
2015-02-25,0.0141,52.0,36.0,53.0,,8.0,4.0,5.0,148.6,147.19,147.7,147.48,1603820.0,54.0598,1.0,0.4204
2015-02-26,0.0455,39.0,26.0,86.0,4.0,1.0,4.0,6.0,147.61,146.2,147.07,146.65,1892566.0,51.3449,2.0,0.3524
2015-02-27,0.0557,35.0,23.0,73.0,1.0,2.0,,6.0,147.56,145.83,147.56,146.96,3036187.0,52.3083,7.0,-0.5891
2015-03-02,0.0441,105.0,59.0,174.0,47.0,43.0,,14.0,148.49,147.32,147.32,147.94,2108588.0,55.32,3.0,
2015-03-03,0.0471,214.0,159.0,263.0,50.0,21.0,2.0,36.0,148.14,146.66,147.94,147.37,1514346.0,53.215,4.0,
2015-03-04,0.1334,92.0,52.0,143.0,17.0,47.0,2.0,21.0,147.98,145.78,147.84,147.17,2208591.0,52.4608,5.0,
2015-03-05,0.9035,397.0,93.0,372.0,95.0,43.0,12.0,273.0,151.75,149.0,150.77,151.17,4471066.0,63.5796,15.0,-0.2248
2015-03-06,0.1597,315.0,205.0,345.0,52.0,10.0,5.0,91.0,150.15,148.17,149.29,149.545,3014895.0,57.6777,7.0,0.4152
